ID	DOCULECT	SUBGROUP	CONCEPT_ID	CONCEPT	CONCEPT_CHINESE	TOKENS	CHRACTERS	COGID	WENYAN
2456	Nanchang	Gan	117	scratch	抓	ts w a ⁴²	抓	501	3
2457	Meixian	Hakka	117	scratch	抓	ts a ³³	抓	501	3
2458	Meixian	Hakka	117	scratch	抓	ts o k ¹¹	捉	505	2
2459	Guilin	Pinghua	117	scratch	抓	ts w o ⁵⁵	捉	505	2
2460	Guangzhou	Yue	117	scratch	抓	ts a ⁵³	抓	501	3
2461	Fuzhou	Min	117	scratch	抓	m a ⁵⁵	摣	508	2
2462	Fuzhou	Min	117	scratch	抓	ts w a ⁵⁵	抓	501	3
2463	Xiamen	Min	117	scratch	抓	l j a ʔ ⁵	掠	509	1
2464	Beijing	Mandarin	118	claw	爪子	ʈʂ w a̠ ²¹³	爪	510	3
2465	Ha_erbin	Mandarin	118	claw	爪子	ʈʂ w a ²¹³ + ts ɿ ⁰	爪	510	3
2466	Jinan	Mandarin	118	claw	爪子	ʈʂ w a ⁴⁵ + ts ɿ ⁰	爪	510	3
2467	Rongcheng	Mandarin	118	claw	爪子	ʈʂ w a ²¹⁴ + ts ɿ ⁰	爪	510	3
2468	Taiyuan	Jin	118	claw	爪子	ts w a ⁵³	爪	510	3
2469	Xi_an	Mandarin	118	claw	爪子	pf ɑ ⁵³ + ts ɿ ⁰	爪	510	3
2470	Chengdu	Mandarin	118	claw	爪子	ts w a ⁵³ + ts w a ²¹	爪 爪	511	3 3
2471	Nanjing	Mandarin	118	claw	爪子	ts w ɑ ¹¹ + ts ɿ ⁰	爪	510	3
2472	Jixi	Hui	118	claw	爪子	ts ɤ ²¹³ + ts ɿ ⁰	爪	510	2
2473	Suzhou	Wu	118	claw	爪子	tɕ j ɑ ʔ ⁴ + ts æ ⁵²	脚 爪	512	2 2
2474	Wenzhou	Wu	118	claw	爪子	tɕ j a ⁴¹ + ts w ɔ ²⁴²	脚 爪	512	2 2
2475	Changsha	Xiang	118	claw	爪子	ts au ⁴¹	爪	510	2
2476	Changsha	Xiang	118	claw	爪子	ts au ⁴¹ + ts ɿ ⁰	爪	510	2
2477	Loudi	Xiang	118	claw	爪子	ts ɤ ⁴² + ts ɿ ⁰	爪	510	2
2478	Nanchang	Gan	118	claw	爪子	ts w a ²¹³ + ts ɿ ⁰	爪	510	3
2479	Meixian	Hakka	118	claw	爪子	ts au ³¹	爪	510	2
2480	Guilin	Pinghua	118	claw	爪子	ts ɑu ²³ + ts e ²³	爪	510	2
2481	Guangzhou	Yue	118	claw	爪子	ts au ³⁵	爪	510	2
2482	Fuzhou	Min	118	claw	爪子	kʰ a ⁵⁵ + ts au ³²	骹 爪	513	1 1
2483	Fuzhou	Min	118	claw	爪子	ts au ³²	爪	510	1
2484	Xiamen	Min	118	claw	爪子	g ɔ ²² + n j ãu ⁵³ + l i ŋ ²⁴	五 爪 龙	514	2 1 1
2485	Beijing	Mandarin	119	turn	轉	ʈʂ w a n ²¹³	转	515	2
2486	Ha_erbin	Mandarin	119	turn	轉	ʈʂ w a n ²¹³	转	515	2
2487	Jinan	Mandarin	119	turn	轉	ʈʂ w æ̃ ⁴⁵	转	515	2
2488	Rongcheng	Mandarin	119	turn	轉	ʈʂ w ɐ n ²¹⁴	转	515	2
2489	Taiyuan	Jin	119	turn	轉	ts w æ̃ ⁴⁵	转	515	2
2490	Xi_an	Mandarin	119	turn	轉	pf æ̃ ⁵³	转	515	2
2491	Xi_an	Mandarin	119	turn	轉	pf æ̃ ⁴⁴	转	515	2
2492	Chengdu	Mandarin	119	turn	轉	ts w a n ²¹³	转	515	2
2493	Nanjing	Mandarin	119	turn	轉	ts w ɑ̃ ¹¹	转	515	2
2494	Nanjing	Mandarin	119	turn	轉	ts w ɑ̃ ⁴⁴	转	515	2
2495	Jixi	Hui	119	turn	轉	tɕ ɥ ẽ ²¹³	转	515	2
2496	Jixi	Hui	119	turn	轉	tɕ ɥ ẽ ³⁵	转	515	2
2497	Suzhou	Wu	119	turn	轉	ts ø ⁴¹²	转	515	2
2498	Suzhou	Wu	119	turn	轉	ts ø ⁵²	转	515	2
2499	Wenzhou	Wu	119	turn	轉	tɕ y ²⁴	转	515	2
2500	Changsha	Xiang	119	turn	轉	tɕ w ẽ ⁵⁵	转	515	2
2501	Changsha	Xiang	119	turn	轉	tɕ ɥ ẽ ⁴¹	转	515	2
2502	Loudi	Xiang	119	turn	轉	tɕ ɥ ĩ ³⁵	转	515	2
2503	Loudi	Xiang	119	turn	轉	tɕ ɥ ĩ ⁴²	转	515	2
2504	Nanchang	Gan	119	turn	轉	ts o n ²¹³	转	515	2
2505	Nanchang	Gan	119	turn	轉	ts o n ⁴⁵	转	515	2
2506	Meixian	Hakka	119	turn	轉	ts o n ³¹	转	515	2
2507	Guilin	Pinghua	119	turn	轉	ts w ã ²³	转	515	2
2508	Guangzhou	Yue	119	turn	轉	ts y n ³³	转	515	2
2509	Guangzhou	Yue	119	turn	轉	ts y n ³⁵	转	515	2
2510	Fuzhou	Min	119	turn	轉	p ɛ ³² + l ɛ ³²	擺 𠲥	516	1 1
2511	Fuzhou	Min	119	turn	轉	t w o ŋ ³²	转	515	2
2512	Xiamen	Min	119	turn	轉	ts w a n ⁵³	转	515	2
2513	Beijing	Mandarin	120	walk	走	ts ou ²¹³	走	517	2
2514	Ha_erbin	Mandarin	120	walk	走	ts ou ²¹³	走	517	2
2515	Jinan	Mandarin	120	walk	走	ts ou ⁴⁵	走	517	2
2516	Rongcheng	Mandarin	120	walk	走	ts ou ²¹⁴	走	517	2
2517	Taiyuan	Jin	120	walk	走	ts əu ⁵³	走	517	2
2518	Xi_an	Mandarin	120	walk	走	ts ou ⁵³	走	517	2
2519	Chengdu	Mandarin	120	walk	走	ts əu ⁵³	走	517	2
2520	Nanjing	Mandarin	120	walk	走	ts əɯ ¹¹	走	517	2
2521	Jixi	Hui	120	walk	走	x ẽ ⁴⁴	行	518	2
2522	Suzhou	Wu	120	walk	走	b æ ¹³	跑	519	2
2523	Wenzhou	Wu	120	walk	走	ts au ²⁴	走	517	2
2524	Changsha	Xiang	120	walk	走	ts əu ⁴¹	走	517	2
2525	Loudi	Xiang	120	walk	走	tɕ io ⁴²	走	517	2
2526	Nanchang	Gan	120	walk	走	ts ɛu ²¹³	走	517	4
2527	Meixian	Hakka	120	walk	走	h i n ¹¹	行	518	2
2528	Guilin	Pinghua	120	walk	走	x ei ²²	行	518	2
2529	Guangzhou	Yue	120	walk	走	ts ɐu ³⁵	走	517	2
2530	Fuzhou	Min	120	walk	走	k j a ŋ ⁵³	行	518	1
2531	Xiamen	Min	120	walk	走	k j ã ²⁴	行	518	1
2532	Beijing	Mandarin	121	mouth	嘴	ts w ei ²¹³	嘴	520	2
2533	Ha_erbin	Mandarin	121	mouth	嘴	ts w ei ²¹³	嘴	520	2
2534	Ha_erbin	Mandarin	121	mouth	嘴	ts w ei ²¹³ + p a ⁰	嘴	520	2
2535	Jinan	Mandarin	121	mouth	嘴	ts w ei ⁴⁵	嘴	520	2
2536	Rongcheng	Mandarin	121	mouth	嘴	ts ei ²¹⁴	嘴	520	2
2537	Taiyuan	Jin	121	mouth	嘴	ts w ei ⁵³	嘴	520	2
2538	Xi_an	Mandarin	121	mouth	嘴	ts w ei ⁵³	嘴	520	2
2539	Chengdu	Mandarin	121	mouth	嘴	ts w ei ⁵³ + p a ⁵⁵	嘴	520	3
2540	Chengdu	Mandarin	121	mouth	嘴	j a ²¹ + p a ⁵⁵	牙	337	2
2541	Nanjing	Mandarin	121	mouth	嘴	ts w ei ¹¹	嘴	520	2
2542	Nanjing	Mandarin	121	mouth	嘴	ts w ei ¹¹ + p ɑ ³¹	嘴	520	2
2543	Jixi	Hui	121	mouth	嘴	tɕ y ²¹³	嘴	520	2
2544	Suzhou	Wu	121	mouth	嘴	ts ʯ ⁵²	嘴	520	2
2545	Wenzhou	Wu	121	mouth	嘴	ts ɿ ²⁴	嘴	520	2
2546	Changsha	Xiang	121	mouth	嘴	ts ei ⁴¹	嘴	520	3
2547	Loudi	Xiang	121	mouth	嘴	tɕ y ⁴²	嘴	520	2
2548	Nanchang	Gan	121	mouth	嘴	ts w i ²¹³	嘴	520	2
2549	Meixian	Hakka	121	mouth	嘴	ts oi ⁵³	嘴	520	2
2550	Guilin	Pinghua	121	mouth	嘴	ts w ei ²³	嘴	520	2
2551	Guangzhou	Yue	121	mouth	嘴	ts øy ³⁵	嘴	520	2
2552	Fuzhou	Min	121	mouth	嘴	tsʰ w oi ²¹²	喙	521	1
2553	Xiamen	Min	121	mouth	嘴	tsʰ w i ²¹	喙	521	1
2554	Beijing	Mandarin	122	leftside	左邊	ts w o ²¹³ + p j ɛ n ⁵⁵	左 边	522	2 2
2555	Ha_erbin	Mandarin	122	leftside	左邊	ts w o ²¹³ + p j a n ⁴⁴	左 边	522	2 2
2556	Ha_erbin	Mandarin	122	leftside	左邊	ts w o ²¹³ + p j a ⁴⁴ + l a ⁰	左 边	522	2 2
2557	Jinan	Mandarin	122	leftside	左邊	ts w ɤ ³¹ + p j æ̃ ⁰	左 边	522	2 2
2558	Rongcheng	Mandarin	122	leftside	左邊	ts w ɔ ²¹⁴ + p j ə ⁵²	左 边	522	2 2
2559	Taiyuan	Jin	122	leftside	左邊	ts w ɤ ⁵³ + m j e ²¹	左 面	523	3 2
2560	Xi_an	Mandarin	122	leftside	左邊	ts w o ⁵³ + p j æ̃ ²¹	左 边	522	2 2
2561	Chengdu	Mandarin	122	leftside	左邊	ts o ⁵³ + s əu ⁵³	左 手	524	2 2
2562	Chengdu	Mandarin	122	leftside	左邊	ts o ⁵³ + s əu ⁵³ + p j ɛ n ⁵⁵	左 手 边	525	2 2 2
2563	Nanjing	Mandarin	122	leftside	左邊	ts o ¹¹ + p j e n ³¹	左 边	522	2 2
2564	Jixi	Hui	122	leftside	左邊	ts ɵ ²¹³ + p ẽ ⁵⁵	左 边	522	3 2
2565	Suzhou	Wu	122	leftside	左邊	ts əu ⁴⁴ + m j ɪ ²³¹	左 面	523	3 2
2566	Suzhou	Wu	122	leftside	左邊	ts i ⁴¹² + m j ɪ ²³¹	济 面	526	2 2
2567	Wenzhou	Wu	122	leftside	左邊	ts ɤu ²⁴² + p i ⁴⁴	左 边	522	3 2
2568	Changsha	Xiang	122	leftside	左邊	ts o ⁴¹ + p j ẽ ³³	左 边	522	3 2
2569	Loudi	Xiang	122	leftside	左邊	ts o ³⁵ + ɕ io ⁴² + p j æ ⁴⁴	左 手 边	525	3 2 2
2570	Nanchang	Gan	122	leftside	左邊	ts o ²¹³ + p j ɛ n ⁴²	左 边	522	3 2
2571	Meixian	Hakka	122	leftside	左邊	ts o ³¹ + p j e n ³³ + n e ⁰	左 边	522	2 2
2572	Guilin	Pinghua	122	leftside	左邊	ts u ²³ + p j ã ⁴²	左 边	522	2 2
2573	Guangzhou	Yue	122	leftside	左邊	ts ɔ ³⁵ + p i n ⁵³	左 边	522	2 2
2574	Fuzhou	Min	122	leftside	左邊	s j eu ³² + β ɛi ŋ ⁵⁵	小 边	527	2 1
2575	Xiamen	Min	122	leftside	左邊	t o ⁵³ + p i ŋ ²⁴	倒 爿	528	2 1
2576	Beijing	Mandarin	123	sit	坐	ts w o ⁵¹	坐	529	2
2577	Ha_erbin	Mandarin	123	sit	坐	ts w o ⁵³	坐	529	2
2578	Jinan	Mandarin	123	sit	坐	ts w ɤ ³¹	坐	529	2
2579	Rongcheng	Mandarin	123	sit	坐	ts w ɔ ³³⁴	坐	529	2
2580	Taiyuan	Jin	123	sit	坐	ts w ɤ ⁴⁵	坐	529	2
2581	Xi_an	Mandarin	123	sit	坐	ts w o ⁴⁴	坐	529	2
2582	Chengdu	Mandarin	123	sit	坐	ts o ²¹³	坐	529	2
2583	Nanjing	Mandarin	123	sit	坐	ts o ⁴⁴	坐	529	2
2584	Jixi	Hui	123	sit	坐	kʰ w i ²¹³	跪	530	3
2585	Suzhou	Wu	123	sit	坐	z əu ²³¹	坐	529	3
2586	Wenzhou	Wu	123	sit	坐	z o ²⁴	坐	529	3
2587	Changsha	Xiang	123	sit	坐	ts o ¹¹	坐	529	3
2588	Loudi	Xiang	123	sit	坐	tsʰ o ¹¹	坐	529	3
2589	Nanchang	Gan	123	sit	坐	tsʰ o ²¹	坐	529	3
2590	Meixian	Hakka	123	sit	坐	tsʰ o ³³	坐	529	3
2591	Guilin	Pinghua	123	sit	坐	ts w o ²³	坐	529	2
2592	Guangzhou	Yue	123	sit	坐	tsʰ ɔ ²²	坐	529	2
2593	Fuzhou	Min	123	sit	坐	s ɔy ²⁴²	坐	529	1
2594	Xiamen	Min	123	sit	坐	ts e ²²	坐	529	1
2595	Beijing	Mandarin	124	guts	腸子	ʈʂʰ ɑ ŋ ³⁵ + ts ɿ ⁰	腸	531	2
2596	Ha_erbin	Mandarin	124	guts	腸子	ʈʂʰ a ŋ ²⁴ + ts ɿ ⁰	腸	531	2
2597	Jinan	Mandarin	124	guts	腸子	ʈʂʰ ɑ ŋ ⁵³ + ts ɿ ⁰	腸	531	2
2598	Rongcheng	Mandarin	124	guts	腸子	ʈʂ a ŋ ³⁵ + ts ɿ ⁰	腸	531	2
2599	Taiyuan	Jin	124	guts	腸子	tsʰ ɒ̃ ²¹ + ts ə ʔ ⁰	腸	531	3
2600	Xi_an	Mandarin	124	guts	腸子	ʈʂʰ ɑ ŋ ²⁴	腸	531	2
2601	Xi_an	Mandarin	124	guts	腸子	ʈʂʰ ɑ ŋ ²⁴ + ts ɿ ⁰	腸	531	2
2602	Chengdu	Mandarin	124	guts	腸子	tsʰ a ŋ ²¹ + ts ɿ ⁵³	腸	531	2
2603	Nanjing	Mandarin	124	guts	腸子	tsʰ ɑ̃ ¹³ + ts ɿ ⁰	腸	531	2
2604	Jixi	Hui	124	guts	腸子	tɕʰ j õ ⁵⁵	腸	531	2
2605	Suzhou	Wu	124	guts	腸子	d əu ²³¹ + z ã ¹³	肚 腸	532	2 2
2606	Wenzhou	Wu	124	guts	腸子	d øy ²⁴ + dʑ i ³⁴¹	肚 腸	532	2 2
2607	Changsha	Xiang	124	guts	腸子	ts a n ¹³ + ts ɿ ⁰	腸	531	2
2608	Loudi	Xiang	124	guts	腸子	tʰ ɔ ŋ ¹³	腸	531	2
2609	Nanchang	Gan	124	guts	腸子	tsʰ ɔ ŋ ²⁴ + ts ɿ ⁰	腸	531	2
2610	Meixian	Hakka	124	guts	腸子	tsʰ o ŋ ¹¹ + ŋ e ⁰	腸	531	2
2611	Guilin	Pinghua	124	guts	腸子	ts ɑ ŋ ²² + ts e ²³	腸	531	2
2612	Guangzhou	Yue	124	guts	腸子	tsʰ œ ŋ ²¹	腸	531	2
2613	Fuzhou	Min	124	guts	腸子	t w o ŋ ⁵³	腸	531	2
2614	Xiamen	Min	124	guts	腸子	t ŋ̍ ²⁴ + ŋ a ⁵³	腸	531	1
2615	Beijing	Mandarin	125	sing	唱	ʈʂʰ ɑ ŋ ⁵¹	唱	533	2
2616	Ha_erbin	Mandarin	125	sing	唱	ʈʂʰ a ŋ ⁵³	唱	533	2
2617	Jinan	Mandarin	125	sing	唱	ʈʂʰ ɑ ŋ ³¹	唱	533	2
2618	Rongcheng	Mandarin	125	sing	唱	ʈʂʰ a ŋ ³³⁴	唱	533	2
2619	Taiyuan	Jin	125	sing	唱	tsʰ ɒ̃ ⁴⁵	唱	533	2
2620	Xi_an	Mandarin	125	sing	唱	ʈʂʰ ɑ ŋ ⁴⁴	唱	533	2
2621	Chengdu	Mandarin	125	sing	唱	tsʰ a ŋ ²¹³	唱	533	2
2622	Nanjing	Mandarin	125	sing	唱	tsʰ ɑ̃ ⁴⁴	唱	533	2
2623	Jixi	Hui	125	sing	唱	tɕʰ j õ ³⁵	唱	533	2
2624	Suzhou	Wu	125	sing	唱	tsʰ ɑ̃ ⁴¹²	唱	533	2
2625	Wenzhou	Wu	125	sing	唱	tɕʰ i ⁵¹	唱	533	2
2626	Changsha	Xiang	125	sing	唱	tsʰ a n ⁵⁵	唱	533	2
2627	Loudi	Xiang	125	sing	唱	tʰ ɔ ŋ ³⁵	唱	533	2
2628	Nanchang	Gan	125	sing	唱	tsʰ ɔ ŋ ²¹³	唱	533	2
2629	Meixian	Hakka	125	sing	唱	tsʰ o ŋ ⁵³	唱	533	2
2630	Guilin	Pinghua	125	sing	唱	tsʰ ɑ ŋ ²⁵	唱	533	2
2631	Guangzhou	Yue	125	sing	唱	tsʰ œ ŋ ³³	唱	533	2
2632	Fuzhou	Min	125	sing	唱	tsʰ w o ŋ ²¹²	唱	533	2
2633	Xiamen	Min	125	sing	唱	tsʰ j ũ ²¹	唱	533	1
2634	Beijing	Mandarin	126	dust	塵土	ʈʂʰ ə n ³⁵ + tʰ u ²¹⁴	塵 土	534	2 2
2635	Ha_erbin	Mandarin	126	dust	塵土	ʈʂʰ ə n ²⁴ + tʰ u ²¹³	塵 土	534	2 2
2636	Jinan	Mandarin	126	dust	塵土	tʰ u ⁴⁵ + l a ⁰	土	535	2
2637	Rongcheng	Mandarin	126	dust	塵土	x w ei ⁵²	灰	536	2
2638	Taiyuan	Jin	126	dust	塵土	tsʰ ə ŋ ²¹ + tʰ u ⁵³	塵 土	534	3 2
2639	Taiyuan	Jin	126	dust	塵土	x w ei ²¹ + tsʰ ə ŋ ²¹	灰 塵	537	2 3
2640	Xi_an	Mandarin	126	dust	塵土	ʈʂʰ ẽ ²⁴	塵	538	2
2641	Xi_an	Mandarin	126	dust	塵土	ʈʂʰ ẽ ²⁴ + tʰ ou ⁵³	塵 土	534	2 2
2642	Xi_an	Mandarin	126	dust	塵土	x w ei ²¹ + ʈʂʰ ẽ ²⁴	灰 塵	537	2 2
2643	Chengdu	Mandarin	126	dust	塵土	ts a ⁴⁵ + ts a ⁵⁵	渣 渣	539	2 2
2644	Chengdu	Mandarin	126	dust	塵土	ts a ⁴⁵ + ts ɿ ⁵³	渣	540	2
2645	Nanjing	Mandarin	126	dust	塵土	x w ei ³¹	灰	536	2
2646	Nanjing	Mandarin	126	dust	塵土	x w ei ³¹ + tsʰ ə n ¹³	灰 塵	537	2 2
2647	Jixi	Hui	126	dust	塵土	f a ⁵⁵ + tɕʰ j ɑ̃ ⁴⁴	灰 塵	537	2 2
2648	Jixi	Hui	126	dust	塵土	tɕʰ j ɑ̃ ⁴⁴ + tʰ u ²¹³	塵 土	534	2 2
2649	Suzhou	Wu	126	dust	塵土	h w e̞ ⁴⁴ + z ə n ¹³	灰 塵	537	2 2
2650	Wenzhou	Wu	126	dust	塵土	b a ŋ ³⁴¹ + dz a ŋ ³⁴¹	坌 塵	541	2 2
2651	Changsha	Xiang	126	dust	塵土	f ei ³³ + ts ə n ¹³	灰 塵	537	2 2
2652	Loudi	Xiang	126	dust	塵土	x w e ⁴⁴	灰	536	2
2653	Nanchang	Gan	126	dust	塵土	tsʰ ɛ n ²⁴ + tʰ u ²¹³	塵 土	534	2 2
2654	Nanchang	Gan	126	dust	塵土	f ɨi ⁴² + tsʰ ɛ n ⁰	灰 塵	537	2 2
2655	Meixian	Hakka	126	dust	塵土	tsʰ ə n ¹¹	塵	538	2
2656	Guilin	Pinghua	126	dust	塵土	f ei ⁴² + ts ɤ n ²²	灰 塵	537	2 2
2657	Guangzhou	Yue	126	dust	塵土	f ui ⁵³ + tsʰ ɐ n ²¹	灰 塵	537	2 2
2658	Fuzhou	Min	126	dust	塵土	u ŋ ⁵⁵ + n i ŋ ⁵³	塕 塵	542	1 1
2659	Xiamen	Min	126	dust	塵土	tʰ ɔ ²⁴ + h u n ⁵³	塗 粉	543	1 2
2660	Beijing	Mandarin	127	eat	吃	ʈʂʰ ʅ ⁵⁵	吃	544	2
2661	Ha_erbin	Mandarin	127	eat	吃	ʈʂʰ ʅ ⁴⁴	吃	544	2
2662	Jinan	Mandarin	127	eat	吃	ʈʂʰ ʅ ²¹⁴	吃	544	2
2663	Rongcheng	Mandarin	127	eat	吃	t ai ²¹⁴	歹	545	2
2664	Taiyuan	Jin	127	eat	吃	tsʰ ə ʔ ²	吃	544	2
2665	Xi_an	Mandarin	127	eat	吃	ʈʂʰ ʅ ²¹	吃	544	2
2666	Chengdu	Mandarin	127	eat	吃	tsʰ ɿ ²¹	吃	544	2
2667	Nanjing	Mandarin	127	eat	吃	ʈʂʰ ʅ ʔ ⁵	吃	544	2
2668	Jixi	Hui	127	eat	吃	tɕʰ j e ʔ ³²	吃	544	2
2669	Suzhou	Wu	127	eat	吃	tɕʰ j ə ʔ ⁴	喫	546	2
2670	Wenzhou	Wu	127	eat	吃	tsʰ ɿ ⁴¹	吃	544	3
2671	Changsha	Xiang	127	eat	吃	tɕʰ j a ²⁴	喫	546	2
2672	Loudi	Xiang	127	eat	吃	tɕʰ j ɔ ¹³	喫	546	2
2673	Nanchang	Gan	127	eat	吃	tɕʰ j a ʔ ⁵	喫	546	2
2674	Meixian	Hakka	127	eat	吃	s ə t ⁵	食	547	2
2675	Guilin	Pinghua	127	eat	吃	tɕʰ i ⁵⁵	吃	544	2
2676	Guangzhou	Yue	127	eat	吃	s e k ²	食	547	2
2677	Fuzhou	Min	127	eat	吃	s j e ʔ ⁵	食	547	1
2678	Xiamen	Min	127	eat	吃	ts j a ʔ ⁵	食	547	1
2679	Beijing	Mandarin	128	wing	翅膀	ʈʂʰ ʅ ⁵¹ + p ɑ ²¹⁴	翅 膀	548	2 2
2680	Ha_erbin	Mandarin	128	wing	翅膀	s ɿ ⁵³ + p a ŋ ²¹³	翅 膀	548	2 2
2681	Jinan	Mandarin	128	wing	翅膀	ʈʂʰ ʅ ²¹ + ts ɿ ⁰	翅	549	2
2682	Rongcheng	Mandarin	128	wing	翅膀	ʈʂʰ ɿ ³³⁴ + p ə ⁰	翅 膀	548	2 2
2683	Taiyuan	Jin	128	wing	翅膀	tsʰ ɿ ⁴⁵ + p ɒ̃ ⁵³	翅 膀	548	2 2
2684	Xi_an	Mandarin	128	wing	翅膀	tsʰ ɿ ⁴⁴	翅	549	2
2685	Xi_an	Mandarin	128	wing	翅膀	tsʰ ɿ ⁴⁴ + p ɑ ŋ ⁰	翅 膀	548	2 2
2686	Chengdu	Mandarin	128	wing	翅膀	ts ɿ ²¹³ + p a ŋ ⁵³	翅 膀	548	2 2
2687	Nanjing	Mandarin	128	wing	翅膀	ʈʂʰ ʅ ⁴⁴ + p ɑ̃ ⁰	翅 膀	548	2 2
2688	Jixi	Hui	128	wing	翅膀	j ɑ ʔ ³² + s ɵ ⁵⁵	翼 梭	550	2 3
2689	Jixi	Hui	128	wing	翅膀	tsʰ ɿ ³⁵ + p õ ²¹³	翅 膀	548	2 2
2690	Suzhou	Wu	128	wing	翅膀	tɕ i ⁴⁴ + k a ʔ ⁴	翨 𦑜	551	2 2
2691	Wenzhou	Wu	128	wing	翅膀	j ai ²¹ + pʰ w ɔ ²⁴²	翼 膀	552	2 2
2692	Changsha	Xiang	128	wing	翅膀	tsʰ ɿ ⁵⁵ + p a n ¹³	翅 膀	548	2 2
2693	Changsha	Xiang	128	wing	翅膀	i ⁵⁵ + k a ¹³ + ts ɿ ⁰	翼 胛	553	3 3
2694	Loudi	Xiang	128	wing	翅膀	j e ³⁵ + k a ³⁵	翼 胛	553	2 3
2695	Nanchang	Gan	128	wing	翅膀	tsʰ ɿ ²¹³ + p a ŋ ⁰	翅 膀	548	2 3
2696	Nanchang	Gan	128	wing	翅膀	tsʰ ɿ ²¹³ + k w a ŋ ⁰	翅 梗	554	2 2
2697	Nanchang	Gan	128	wing	翅膀	j ɛ t ²¹ + k w a ŋ ⁰	翼 梗	555	2 2
2698	Meixian	Hakka	128	wing	翅膀	i t ⁵ + k a p ¹	翼 胛	553	2 2
2699	Guilin	Pinghua	128	wing	翅膀	tɕ i ²⁵ + k w ã ²² + ts e ²³	翨 管	556	2 2
2700	Guangzhou	Yue	128	wing	翅膀	tsʰ i ³³	翅	549	2
2701	Fuzhou	Min	128	wing	翅膀	s i ʔ ⁵	翼	557	1
2702	Xiamen	Min	128	wing	翅膀	s i t ⁵ + l a ⁵³	翼	557	1
2703	Beijing	Mandarin	129	worm	蟲	ʈʂʰ u ŋ ³⁵	蟲	558	2
2704	Ha_erbin	Mandarin	129	worm	蟲	ʈʂ u ŋ ²⁴	蟲	558	2
2705	Jinan	Mandarin	129	worm	蟲	ʈʂʰ u ŋ ⁵³	蟲	558	2
2706	Rongcheng	Mandarin	129	worm	蟲	ʈʂ o ŋ ³⁵	蟲	558	2
2707	Taiyuan	Jin	129	worm	蟲	tsʰ u ŋ ²¹	蟲	558	3
2708	Xi_an	Mandarin	129	worm	蟲	pfʰ ə ŋ ²⁴	蟲	558	2
2709	Chengdu	Mandarin	129	worm	蟲	tsʰ o ŋ ²¹	蟲	558	2
2710	Nanjing	Mandarin	129	worm	蟲	tsʰ o ŋ ¹³	蟲	558	2
2711	Jixi	Hui	129	worm	蟲	tsʰ ɑ̃ ⁴⁴	蟲	558	2
2712	Suzhou	Wu	129	worm	蟲	z o ŋ ¹³	蟲	558	2
2713	Wenzhou	Wu	129	worm	蟲	dʑ ɥ o ŋ ³⁴¹	蟲	558	2
2714	Changsha	Xiang	129	worm	蟲	ts ə n ¹³	蟲	558	2
2715	Loudi	Xiang	129	worm	蟲	dʑ j ɤ ŋ ¹³	蟲	558	2
2716	Nanchang	Gan	129	worm	蟲	tsʰ u ŋ ²⁴	蟲	558	2
2717	Meixian	Hakka	129	worm	蟲	tsʰ u ŋ ¹¹	蟲	558	2
2718	Guilin	Pinghua	129	worm	蟲	ts w ɤ ŋ ²²	蟲	558	2
2719	Guangzhou	Yue	129	worm	蟲	tsʰ o ŋ ²¹	蟲	558	2
2720	Fuzhou	Min	129	worm	蟲	tʰ øy ŋ ⁵³	蟲	558	1
2721	Xiamen	Min	129	worm	蟲	tʰ a ŋ ²⁴ + h j a ²²	蟲 蟻	559	1 1
2722	Beijing	Mandarin	130	blow	吹	ʈʂʰ w ei ⁵⁵	吹	560	2
2723	Ha_erbin	Mandarin	130	blow	吹	tsʰ w ei ⁴⁴	吹	560	2
2724	Jinan	Mandarin	130	blow	吹	ʈʂʰ w ei ²¹⁴	吹	560	2
2725	Rongcheng	Mandarin	130	blow	吹	ʈʂʰ w ei ⁵²	吹	560	2
2726	Taiyuan	Jin	130	blow	吹	tsʰ w ei ²¹	吹	560	2
2727	Xi_an	Mandarin	130	blow	吹	pfʰ ei ²¹	吹	560	2
2728	Chengdu	Mandarin	130	blow	吹	tsʰ w ei ⁴⁵	吹	560	2
2729	Nanjing	Mandarin	130	blow	吹	tsʰ w ei ³¹	吹	560	2
2730	Jixi	Hui	130	blow	吹	tɕʰ y ⁵⁵	吹	560	2
2731	Suzhou	Wu	130	blow	吹	tsʰ ʯ ⁴⁴	吹	560	2
2732	Wenzhou	Wu	130	blow	吹	tsʰ ɿ ⁴⁴	吹	560	2
2733	Changsha	Xiang	130	blow	吹	tɕʰ w ei ³³	吹	560	2
2734	Loudi	Xiang	130	blow	吹	tɕʰ y ⁴⁴	吹	560	2
2735	Nanchang	Gan	130	blow	吹	tsʰ w i ⁴²	吹	560	2
2736	Meixian	Hakka	130	blow	吹	pʰ a ŋ ³³	C	561	2
2737	Guilin	Pinghua	130	blow	吹	tsʰ w ei ⁴²	吹	560	2
2738	Guangzhou	Yue	130	blow	吹	tsʰ øy ⁵⁵	吹	560	2
2739	Fuzhou	Min	130	blow	吹	tsʰ w oi ⁵⁵	吹	560	2
2740	Fuzhou	Min	130	blow	吹	p u ŋ ⁵³	㖹	562	1
2741	Xiamen	Min	130	blow	吹	p u n ²⁴	㖹	562	1
2742	Beijing	Mandarin	131	stab	刺	tsʰ ɿ ⁵¹	刺	563	2
